Date,AFLT3,AGRO3,ALUP11,ALUP3,ALUP4,CEEB3,CSRN3,CSRN5,CURY3,EKTR4,EMAE4,EQMA3B,JHSF3,LAVV3,LVTC3,PETR3,PETR4,PLPL3,PSSA3,REDE3,SLCE3,TRPL3,TRPL4,WIZS3
2021-04-23,9.010000228881836,30.299999237060547,26.670000076293945,8.699999809265137,8.989999771118164,38.11000061035156,15.119999885559082,14.899999618530273,10.0,25.5,80.0,48.9900016784668,6.96999979019165,8.630000114440918,,23.270000457763672,23.690000534057617,6.889999866485596,24.174999237060547,8.170000076293945,45.88181686401367,30.780000686645508,26.0,9.890000343322754
2021-04-26,9.069999694824219,29.450000762939453,26.760000228881836,8.670000076293945,9.09000015258789,39.0,14.949999809265137,15.149999618530273,10.050000190734863,25.5,76.94000244140625,48.9900016784668,7.059999942779541,8.670000076293945,,23.299999237060547,23.780000686645508,6.699999809265137,24.084999084472656,8.180000305175781,45.30908966064453,28.5,25.829999923706055,9.930000305175781
2021-04-27,9.199999809265137,29.530000686645508,26.579999923706055,8.609999656677246,8.930000305175781,38.79999923706055,14.949999809265137,15.149999618530273,9.770000457763672,25.5,78.0,48.9900016784668,6.940000057220459,8.800000190734863,,22.739999771118164,23.100000381469727,6.570000171661377,23.764999389648438,8.180000305175781,45.83636474609375,28.940000534057617,25.81999969482422,10.1899995803833
2021-04-28,8.960000038146973,30.700000762939453,25.8700008392334,8.479999542236328,8.739999771118164,39.150001525878906,14.949999809265137,14.800000190734863,9.710000038146973,25.25,78.51000213623047,48.9900016784668,6.880000114440918,8.6899995803833,,23.549999237060547,23.940000534057617,6.78000020980835,24.045000076293945,8.199999809265137,45.71818161010742,29.100000381469727,26.209999084472656,10.289999961853027
2021-04-29,9.149999618530273,32.52000045776367,26.799999237060547,8.640000343322754,9.100000381469727,38.20000076293945,15.0,15.199999809265137,9.6899995803833,25.549999237060547,77.58999633789062,48.9900016784668,6.849999904632568,8.600000381469727,,23.079999923706055,23.6200008392334,6.840000152587891,23.989999771118164,8.260000228881836,46.900001525878906,29.170000076293945,26.950000762939453,10.59000015258789
2021-04-30,9.069999694824219,34.45000076293945,26.639999389648438,8.640000343322754,9.0600004196167,39.0,15.300000190734863,15.449999809265137,9.829999923706055,25.549999237060547,79.0,48.9900016784668,6.829999923706055,8.579999923706055,,23.100000381469727,23.6200008392334,7.039999961853027,24.684999465942383,8.34000015258789,44.35454559326172,29.450000762939453,27.0,11.5
2021-05-03,9.050000190734863,34.849998474121094,26.989999771118164,8.859999656677246,9.010000228881836,39.0,15.5,15.449999809265137,9.800000190734863,25.5,77.83999633789062,48.9900016784668,6.96999979019165,8.520000457763672,,23.010000228881836,23.43000030517578,6.849999904632568,24.889999389648438,8.020000457763672,46.18181610107422,29.709999084472656,26.700000762939453,10.90999984741211
2021-05-04,9.350000381469727,34.25,26.670000076293945,8.75,9.029999732971191,39.0,14.800000190734863,15.449999809265137,9.779999732971191,25.450000762939453,78.4000015258789,48.9900016784668,6.889999866485596,8.539999961853027,,22.479999542236328,22.889999389648438,6.860000133514404,25.0,8.050000190734863,46.272727966308594,29.670000076293945,25.600000381469727,11.5
2021-05-05,9.34000015258789,36.130001068115234,26.989999771118164,8.869999885559082,9.130000114440918,39.0,14.800000190734863,15.449999809265137,9.850000381469727,25.549999237060547,78.66999816894531,48.9900016784668,7.110000133514404,8.59000015258789,,23.399999618530273,23.829999923706055,6.809999942779541,25.75,8.15999984741211,48.20000076293945,29.850000381469727,25.6200008392334,11.289999961853027
2021-05-06,9.34000015258789,35.16999816894531,26.90999984741211,8.850000381469727,8.930000305175781,39.38999938964844,15.489999771118164,15.800000190734863,9.920000076293945,25.200000762939453,77.19999694824219,48.9900016784668,7.119999885559082,8.600000381469727,,23.06999969482422,23.5,6.610000133514404,26.135000228881836,8.149999618530273,47.78181838989258,29.760000228881836,25.34000015258789,11.270000457763672
2021-05-07,9.8100004196167,34.900001525878906,27.040000915527344,8.989999771118164,9.140000343322754,40.0,15.550000190734863,16.0,10.09000015258789,25.549999237060547,81.0,48.9900016784668,7.309999942779541,8.600000381469727,,23.93000030517578,24.3799991607666,6.610000133514404,26.350000381469727,8.069999694824219,47.53636169433594,29.989999771118164,25.559999465942383,11.430000305175781
2021-05-10,9.329999923706055,34.0,26.770000457763672,8.800000190734863,9.0,40.9900016784668,16.0,16.200000762939453,10.25,25.600000381469727,85.8499984741211,45.02000045776367,7.070000171661377,8.460000038146973,,24.229999542236328,24.700000762939453,6.199999809265137,26.424999237060547,8.100000381469727,48.79999923706055,29.389999389648438,25.350000381469727,11.100000381469727
2021-05-11,9.600000381469727,33.33000183105469,26.65999984741211,8.829999923706055,8.899999618530273,40.349998474121094,16.020000457763672,16.0,10.199999809265137,25.0,89.5999984741211,45.5,7.099999904632568,8.319999694824219,,24.549999237060547,25.149999618530273,5.989999771118164,26.989999771118164,8.079999923706055,51.35454559326172,29.719999313354492,25.3700008392334,11.3100004196167
2021-05-12,9.15999984741211,32.91999816894531,26.43000030517578,8.829999923706055,8.800000190734863,40.20000076293945,16.100000381469727,16.0,9.779999732971191,25.200000762939453,88.30000305175781,45.5,6.989999771118164,8.100000381469727,,24.239999771118164,24.780000686645508,6.039999961853027,26.565000534057617,8.079999923706055,50.57272720336914,29.56999969482422,24.700000762939453,11.319999694824219
2021-05-13,9.300000190734863,32.720001220703125,26.860000610351562,8.850000381469727,8.989999771118164,40.20000076293945,16.100000381469727,15.699999809265137,9.930000305175781,25.200000762939453,88.98999786376953,45.5099983215332,7.110000133514404,8.180000305175781,,24.5,24.989999771118164,6.150000095367432,26.825000762939453,8.100000381469727,45.54545211791992,29.360000610351562,24.770000457763672,11.149999618530273
2021-05-14,9.300000190734863,32.5099983215332,27.350000381469727,9.0600004196167,9.210000038146973,39.900001525878906,15.800000190734863,15.699999809265137,10.170000076293945,25.200000762939453,88.0,45.5099983215332,7.179999828338623,8.319999694824219,,25.639999389648438,26.299999237060547,6.0,26.6200008392334,8.84000015258789,45.73636245727539,29.450000762939453,25.350000381469727,10.899999618530273
2021-05-17,9.479999542236328,32.279998779296875,27.34000015258789,8.989999771118164,9.229999542236328,39.900001525878906,16.0,15.699999809265137,10.09000015258789,25.149999618530273,89.0,45.5099983215332,7.53000020980835,8.390000343322754,,25.940000534057617,26.65999984741211,6.150000095367432,26.46500015258789,8.399999618530273,45.68181610107422,29.979999542236328,25.760000228881836,11.0
2021-05-18,9.180000305175781,32.20000076293945,27.399999618530273,9.069999694824219,9.170000076293945,39.900001525878906,16.0,15.699999809265137,10.0,25.5,88.94999694824219,45.5099983215332,7.550000190734863,8.220000267028809,,25.600000381469727,26.350000381469727,6.28000020980835,25.760000228881836,8.3100004196167,46.09090805053711,29.709999084472656,26.110000610351562,10.970000267028809
2021-05-19,9.300000190734863,31.600000381469727,27.100000381469727,8.819999694824219,9.039999961853027,39.900001525878906,16.0,15.699999809265137,9.75,25.149999618530273,89.0,45.5099983215332,7.550000190734863,8.270000457763672,,25.520000457763672,26.149999618530273,6.230000019073486,25.875,7.96999979019165,44.0,29.65999984741211,26.200000762939453,12.430000305175781
2021-05-20,9.319999694824219,31.59000015258789,26.729999542236328,8.899999618530273,8.930000305175781,39.900001525878906,16.100000381469727,15.699999809265137,9.699999809265137,25.149999618530273,88.51000213623047,46.0,7.610000133514404,8.34000015258789,,25.170000076293945,25.93000030517578,6.159999847412109,25.790000915527344,8.039999961853027,44.62727355957031,29.989999771118164,26.3799991607666,12.380000114440918
2021-05-21,9.25,30.670000076293945,26.65999984741211,8.789999961853027,8.899999618530273,39.900001525878906,16.100000381469727,16.860000610351562,9.40999984741211,25.549999237060547,88.01000213623047,46.0,7.349999904632568,8.0,,25.420000076293945,25.950000762939453,5.989999771118164,25.375,7.980000019073486,43.990909576416016,30.450000762939453,26.59000015258789,11.649999618530273
2021-05-24,9.369999885559082,30.459999084472656,27.65999984741211,9.069999694824219,9.270000457763672,39.900001525878906,16.200000762939453,16.860000610351562,9.3100004196167,25.049999237060547,87.80000305175781,46.0,7.380000114440918,7.789999961853027,,25.68000030517578,26.389999389648438,5.980000019073486,25.46500015258789,7.96999979019165,43.409088134765625,30.59000015258789,26.959999084472656,11.34000015258789
2021-05-25,9.680000305175781,30.290000915527344,27.729999542236328,9.029999732971191,9.399999618530273,39.900001525878906,16.200000762939453,17.489999771118164,9.130000114440918,25.049999237060547,87.08000183105469,46.0,7.400000095367432,7.699999809265137,,25.219999313354492,25.84000015258789,6.059999942779541,25.704999923706055,7.949999809265137,43.818180084228516,30.670000076293945,27.100000381469727,11.149999618530273
2021-05-26,9.65999984741211,30.760000228881836,27.5,9.010000228881836,9.350000381469727,40.0,16.200000762939453,17.489999771118164,9.119999885559082,25.059999465942383,87.4000015258789,46.0,7.539999961853027,7.710000038146973,,25.450000762939453,26.09000015258789,5.949999809265137,25.69499969482422,7.989999771118164,43.95454406738281,30.920000076293945,26.959999084472656,11.399999618530273
2021-05-27,9.539999961853027,31.360000610351562,27.600000381469727,8.899999618530273,9.300000190734863,40.0,16.90999984741211,16.600000381469727,9.4399995803833,25.989999771118164,90.0,46.0,7.739999771118164,7.849999904632568,,25.25,25.90999984741211,6.179999828338623,26.149999618530273,7.949999809265137,45.59090805053711,29.899999618530273,26.579999923706055,11.819999694824219
2021-05-28,9.380000114440918,31.5,27.15999984741211,8.949999809265137,9.109999656677246,40.70000076293945,16.799999237060547,16.690000534057617,9.489999771118164,26.75,88.3499984741211,46.0,7.639999866485596,7.820000171661377,,26.709999084472656,26.989999771118164,6.349999904632568,26.475000381469727,8.0,46.59090805053711,30.850000381469727,26.350000381469727,12.729999542236328
2021-05-31,9.359999656677246,32.45000076293945,27.40999984741211,8.920000076293945,9.09000015258789,40.70000076293945,16.799999237060547,16.690000534057617,9.399999618530273,27.5,90.0,46.0,7.619999885559082,7.960000038146973,,26.649999618530273,26.8700008392334,6.599999904632568,26.575000762939453,7.940000057220459,48.18181610107422,30.860000610351562,26.739999771118164,12.869999885559082
2021-06-01,9.4399995803833,33.20000076293945,27.719999313354492,9.0600004196167,9.270000457763672,40.59000015258789,17.139999389648438,17.0,9.479999542236328,26.0,89.0,45.599998474121094,7.71999979019165,8.420000076293945,,27.229999542236328,27.290000915527344,6.599999904632568,27.040000915527344,7.789999961853027,46.71818161010742,31.280000686645508,27.3700008392334,13.460000038146973
